Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,45.939999,47.400002,44.790001,46.700001,44.093388,185955600
2015-08-03,46.980000,48.410000,46.259998,46.740002,44.131153,131020500
2015-08-10,46.950001,47.490002,45.709999,47.000000,44.376640,125629600
2015-08-17,46.810001,47.450001,43.070000,43.070000,40.666000,182450600
2015-08-24,40.450001,44.150002,39.720001,43.930000,41.751518,301968200
2015-08-31,43.560001,43.980000,41.660000,42.610001,40.496979,186943500
2015-09-07,43.299999,44.400002,42.750000,43.480000,41.323830,124287700
2015-09-14,43.430000,45.000000,42.860001,43.480000,41.323830,170680100
2015-09-21,43.619999,44.730000,43.270000,43.939999,41.761021,128698500
2015-09-28,43.830002,45.570000,43.049999,45.570000,43.310192,165463800
2015-10-05,45.750000,47.540001,45.700001,47.110001,44.773827,151471300
2015-10-12,46.980000,47.540001,46.500000,47.509998,45.153984,118094400
2015-10-19,47.419998,54.070000,47.020000,52.869999,50.248184,276970100
2015-10-26,52.529999,54.369999,52.500000,52.639999,50.029591,239290100
2015-11-02,52.849998,54.980000,52.619999,54.919998,52.196522,168222000
2015-11-09,54.549999,54.869999,52.529999,52.840000,50.219673,196522400
2015-11-16,53.080002,54.660000,52.849998,54.189999,51.502728,158723300
2015-11-23,54.250000,54.459999,53.580002,53.930000,51.601093,82850100
2015-11-30,54.540001,56.230000,53.930000,55.910000,53.495594,226060600
2015-12-07,55.790001,56.099998,54.009998,54.060001,51.725483,171131200
2015-12-14,54.330002,56.790001,53.680000,54.130001,51.792465,250080300
2015-12-21,54.880001,55.959999,54.230000,55.669998,53.265953,102396400
2015-12-28,55.349998,56.849998,54.980000,55.480000,53.084164,98468000
2016-01-04,54.320000,55.389999,52.070000,52.330002,50.070198,232695500
2016-01-11,52.509998,54.070000,50.340000,50.990002,48.788059,263845300
2016-01-18,51.480000,52.330002,49.099998,52.290001,50.031921,184584500
2016-01-25,51.939999,55.090000,51.020000,55.090000,52.711006,246307900
2016-02-01,54.880001,55.090000,49.560001,50.160000,47.993904,266894500
2016-02-08,49.549999,50.680000,48.189999,50.500000,48.319218,226471600
2016-02-15,50.900002,52.950001,50.130001,51.820000,49.582214,138815300
2016-02-22,52.279999,53.000000,50.200001,51.299999,49.437096,149589900
2016-02-29,51.349998,52.970001,50.660000,52.029999,50.140583,151420700
2016-03-07,51.560001,53.070000,50.580002,53.070000,51.142818,171154400
2016-03-14,52.709999,55.000000,52.630001,53.490002,51.547573,172729500
2016-03-21,53.250000,54.330002,52.930000,54.209999,52.241425,87128800
2016-03-28,54.209999,55.639999,53.330002,55.570000,53.552036,114168100
2016-04-04,55.430000,55.660000,54.209999,54.419998,52.443787,100625500
2016-04-11,54.490002,55.919998,53.759998,55.650002,53.629135,116475300
2016-04-18,55.490002,56.770000,50.770000,51.779999,49.899666,254686000
2016-04-25,51.779999,52.349998,49.349998,49.869999,48.059025,201675300
2016-05-02,50.000000,50.750000,49.459999,50.389999,48.560143,134010300
2016-05-09,50.490002,51.900002,50.000000,51.080002,49.225090,111427300
2016-05-16,50.799999,51.959999,49.820000,50.619999,48.781784,120491200
2016-05-23,50.599998,52.490002,49.980000,52.320000,50.772713,126702100
2016-05-30,52.259998,53.000000,51.599998,51.790001,50.258389,108911500
2016-06-06,51.990002,52.730000,51.040001,51.480000,49.957554,106398400
2016-06-13,49.580002,50.720001,49.060001,50.130001,48.647480,236451600
2016-06-20,50.639999,52.060001,49.520000,49.830002,48.356350,261054300
2016-06-27,49.099998,51.720001,48.040001,51.160000,49.647018,169589200
2016-07-04,50.830002,52.360001,50.389999,52.299999,50.753307,100945700
2016-07-11,52.500000,54.000000,52.470001,53.700001,52.111900,131513500
2016-07-18,53.700001,56.840000,52.930000,56.570000,54.897022,239597600
2016-07-25,56.470001,57.290001,55.720001,56.680000,55.003773,153894000
2016-08-01,56.599998,58.209999,56.139999,57.959999,56.245914,139002600
2016-08-08,58.060001,58.500000,57.619999,57.939999,56.226505,91940100
2016-08-15,58.009998,58.500000,57.200001,57.619999,55.915970,90149100
2016-08-22,57.599998,58.700001,57.259998,58.029999,56.664833,91629600
2016-08-29,58.180000,58.599998,57.009998,57.669998,56.313301,98984300
2016-09-05,57.779999,57.840000,56.209999,56.209999,54.887646,88858200
2016-09-12,56.000000,57.630001,55.610001,57.250000,55.903187,154949700
2016-09-19,57.270000,58.000000,56.750000,57.430000,56.078945,111748000
2016-09-26,57.080002,58.169998,56.680000,57.599998,56.244946,125664500
2016-10-03,57.410000,57.980000,56.970001,57.799999,56.440243,92303400
2016-10-10,57.910000,58.389999,56.320000,57.419998,56.069183,119475500
2016-10-17,57.360001,60.450001,56.660000,59.660000,58.256485,194827700
2016-10-24,59.939999,61.369999,59.580002,59.869999,58.461548,181170400
2016-10-31,60.160000,60.419998,58.520000,58.709999,57.328835,123412100
2016-11-07,59.779999,60.779999,57.630001,59.020000,57.631542,200749500
2016-11-14,59.020000,61.139999,57.279999,60.349998,58.930256,163436400
2016-11-21,60.500000,61.259998,60.130001,60.529999,59.505310,73116100
2016-11-28,60.340000,61.410000,58.799999,59.250000,58.246979,137812500
2016-12-05,59.700001,61.990002,59.560001,61.970001,60.920940,122838900
2016-12-12,61.820000,63.450001,61.720001,62.299999,61.245350,156144300
2016-12-19,62.560001,64.099998,62.419998,63.240002,62.169441,112037500
2016-12-26,63.209999,64.070000,62.029999,62.139999,61.088055,62178000
2017-01-02,62.790001,63.150002,62.029999,62.840000,61.776207,86833000
2017-01-09,62.759998,63.400002,61.950001,62.700001,61.638580,100757400
2017-01-16,62.680000,62.980000,62.029999,62.740002,61.677898,88955700
2017-01-23,62.700001,65.910004,62.570000,65.779999,64.666435,159815800
2017-01-30,65.690002,65.790001,62.750000,63.680000,62.601986,172722200
2017-02-06,63.500000,64.440002,63.139999,64.000000,62.916569,98985100
2017-02-13,64.239998,65.239998,64.019997,64.620003,63.526077,104786300
2017-02-20,64.610001,64.949997,64.050003,64.620003,63.911205,82018500
2017-02-27,64.540001,64.989998,63.619999,64.250000,63.545258,108724300
2017-03-06,63.970001,65.260002,63.810001,64.930000,64.217804,98167200
2017-03-13,65.010002,65.239998,64.150002,64.870003,64.158463,129108000
2017-03-20,64.910004,65.500000,64.120003,64.980003,64.267258,103804900
2017-03-27,64.629997,66.190002,64.349998,65.860001,65.137604,88476600
2017-04-03,65.809998,66.349998,65.190002,65.680000,64.959579,87058900
2017-04-10,65.610001,65.860001,64.849998,64.949997,64.237579,71749200
2017-04-17,65.040001,66.699997,64.889999,66.400002,65.671677,113659800
2017-04-24,67.480003,69.139999,67.099998,68.459999,67.709076,160598000
2017-05-01,68.680000,69.709999,68.489998,69.000000,68.243156,125666700
2017-05-08,68.970001,69.559998,68.040001,68.379997,67.629959,106905800
2017-05-15,68.139999,69.440002,67.139999,67.690002,66.947533,149197500
2017-05-22,67.889999,70.220001,67.500000,69.959999,69.589233,87939300
2017-05-29,69.790001,71.860001,69.449997,71.760002,71.379700,103883100
2017-06-05,71.970001,72.889999,68.589996,70.320000,69.947327,160773400
2017-06-12,69.250000,71.099998,68.129997,70.000000,69.629028,172944800
2017-06-19,70.500000,71.250000,69.709999,71.209999,70.832611,115784600
2017-06-26,71.400002,71.709999,68.089996,68.930000,68.564697,123708100
2017-07-03,69.330002,69.839996,68.019997,69.459999,69.091888,75337700
2017-07-10,69.459999,73.269997,69.199997,72.779999,72.394295,96363300
2017-07-17,72.800003,74.300003,72.660004,73.790001,73.398941,159733500
2017-07-24,73.529999,74.419998,72.320000,73.040001,72.652916,114816600
2017-07-31,73.300003,73.440002,71.440002,72.680000,72.294823,113025000
2017-08-07,72.800003,73.129997,71.279999,72.500000,72.115776,109141900
2017-08-14,73.059998,74.099998,71.930000,72.489998,72.105827,99138100
2017-08-21,72.470001,73.349998,71.699997,72.820000,72.820000,75737600
2017-08-28,73.059998,74.959999,72.050003,73.940002,73.940002,92334900
2017-09-04,73.339996,74.599998,72.980003,73.980003,73.980003,70266800
2017-09-11,74.309998,75.489998,74.070000,75.309998,75.309998,99998400
2017-09-18,75.230003,75.970001,73.849998,74.410004,74.410004,94285700
2017-09-25,74.089996,74.540001,72.919998,74.489998,74.489998,89696800
2017-10-02,74.709999,76.120003,73.709999,76.000000,76.000000,75968000
2017-10-09,75.970001,77.870003,75.860001,77.489998,77.489998,72932100
2017-10-16,77.419998,78.970001,77.250000,78.809998,78.809998,80464000
2017-10-23,78.989998,86.199997,78.010002,83.809998,83.809998,161688300
2017-10-27,84.370003,86.190300,83.610001,83.809998,83.809998,71071629
