Date,Open,High,Low,Close,Adj Close,Volume
2016-02-22,133.080002,134.919998,129.679993,132.029999,124.921661,20759500
2016-02-29,132.000000,139.419998,130.899994,137.800003,130.381027,22543300
2016-03-07,137.279999,142.919998,136.869995,142.360001,134.695511,23588100
2016-03-14,142.009995,147.509995,141.039993,147.089996,139.170822,29889500
2016-03-21,147.300003,149.279999,144.490005,147.949997,139.984543,17612200
2016-03-28,147.750000,153.100006,147.229996,152.520004,144.308487,20418800
2016-04-04,152.339996,153.520004,147.809998,149.350006,141.309174,18377300
2016-04-11,150.259995,152.759995,148.580002,151.720001,143.551575,17337600
2016-04-18,151.720001,153.139999,142.610001,148.500000,140.504944,36891800
2016-04-25,148.160004,150.779999,144.190002,145.940002,138.082748,16957200
2016-05-02,146.559998,147.970001,142.899994,147.289993,139.360062,21060800
2016-05-09,147.699997,151.089996,147.009995,147.720001,141.115768,17025000
2016-05-16,147.649994,149.990005,143.960007,147.250000,140.666763,16407900
2016-05-23,147.610001,152.929993,146.660004,152.839996,146.006836,14851400
2016-05-30,152.559998,153.809998,151.539993,152.889999,146.054626,13463900
2016-06-06,153.089996,154.089996,151.860001,152.369995,145.557846,14921100
2016-06-13,151.630005,152.720001,149.000000,151.990005,145.194855,15849600
2016-06-20,152.600006,155.479996,146.179993,146.589996,140.036270,22218300
2016-06-27,146.179993,152.970001,142.500000,152.350006,145.538757,19008700
2016-07-04,151.190002,154.600006,149.919998,154.460007,147.554428,10208200
2016-07-11,154.600006,161.399994,154.500000,159.779999,152.636566,18538300
2016-07-18,159.300003,162.169998,157.889999,162.070007,154.824203,24265000
2016-07-25,162.000000,163.600006,160.029999,160.619995,153.439011,13738800
2016-08-01,160.649994,163.509995,159.800003,163.500000,156.190277,14820900
2016-08-08,162.729996,164.949997,161.520004,161.949997,154.709549,19444900
2016-08-15,162.399994,162.970001,159.520004,160.039993,154.205353,14873700
2016-08-22,160.000000,161.339996,157.850006,158.320007,152.548080,13597100
2016-08-29,158.830002,160.570007,158.100006,159.550003,153.733231,11253900
2016-09-05,159.880005,161.759995,155.649994,155.690002,150.013962,14966700
2016-09-12,155.259995,158.529999,153.210007,153.839996,148.231400,21974000
2016-09-19,154.869995,157.220001,153.869995,154.979996,149.329834,12469100
2016-09-26,154.460007,165.000000,153.460007,158.850006,153.058746,15802200
2016-10-03,158.059998,158.529999,154.860001,155.669998,149.994675,11418400
2016-10-10,156.710007,158.490005,152.270004,154.449997,148.819153,15583200
2016-10-17,154.449997,155.889999,147.789993,149.630005,144.174881,31666300
2016-10-24,150.399994,154.440002,149.830002,152.610001,147.046234,16009700
2016-10-31,152.759995,154.330002,151.669998,152.429993,146.872772,15168700
2016-11-07,153.990005,161.339996,151.000000,161.270004,155.390503,25286000
2016-11-14,161.250000,161.860001,157.550003,160.389999,155.944611,16144300
2016-11-21,160.690002,163.190002,160.369995,163.139999,158.618393,11265900
2016-11-28,163.199997,164.660004,158.300003,160.020004,155.584885,19372000
2016-12-05,160.850006,166.720001,158.929993,166.520004,161.904724,17154500
2016-12-12,166.720001,169.949997,165.070007,166.729996,162.108887,23516600
2016-12-19,166.830002,168.250000,165.250000,166.710007,162.089447,13208000
2016-12-26,166.979996,167.979996,165.500000,165.990005,161.389404,7701800
2017-01-02,167.000000,169.919998,166.009995,169.529999,164.831284,11943500
2017-01-09,169.470001,169.800003,165.339996,167.339996,162.701981,16705800
2017-01-16,166.690002,170.639999,165.800003,170.550003,165.823029,26964100
2017-01-23,170.080002,179.250000,170.009995,177.300003,172.385941,24899300
2017-01-30,176.979996,177.070007,172.889999,175.820007,170.946976,16959300
2017-02-06,175.309998,178.869995,174.380005,178.679993,173.727676,15458800
2017-02-13,179.240005,182.789993,178.350006,180.669998,177.051483,15379600
2017-02-20,180.600006,182.500000,179.119995,181.350006,177.717865,13083400
2017-02-27,181.190002,182.550003,179.279999,180.050003,176.443893,14710500
2017-03-06,179.720001,181.289993,175.880005,177.830002,174.268372,18286700
2017-03-13,177.850006,179.000000,174.750000,175.649994,172.132019,20678000
2017-03-20,175.649994,176.229996,172.800003,173.830002,170.348480,16816000
2017-03-27,172.690002,175.000000,172.089996,174.139999,170.652283,15950500
2017-04-03,173.820007,176.330002,171.279999,172.139999,168.692337,20658000
2017-04-10,172.529999,172.559998,168.979996,169.529999,166.134598,15164200
2017-04-17,169.750000,171.690002,159.600006,160.380005,157.167877,41444600
2017-04-24,161.289993,162.039993,159.630005,160.289993,157.079666,22785500
2017-05-01,160.050003,160.419998,153.000000,155.050003,151.944611,28938700
2017-05-08,152.800003,153.470001,149.789993,150.369995,147.358337,28688100
2017-05-15,150.619995,154.139999,150.110001,151.979996,150.391022,23867900
2017-05-22,152.100006,153.729996,151.229996,152.490005,150.895706,14625000
2017-05-29,151.949997,153.199997,151.589996,152.050003,150.460297,13713200
2017-06-05,151.820007,154.259995,150.800003,154.100006,152.488876,20708500
2017-06-12,154.190002,157.199997,152.940002,155.380005,153.755493,24440400
2017-06-19,155.509995,155.860001,153.389999,154.110001,152.498764,18729600
2017-06-26,154.710007,155.750000,153.139999,153.830002,152.221695,13594700
2017-07-03,153.580002,156.029999,152.139999,152.940002,151.340988,11604500
2017-07-10,152.910004,154.619995,152.050003,154.240005,152.627411,15484100
2017-07-17,153.589996,154.289993,146.509995,147.080002,145.542267,40344700
2017-07-24,147.000000,147.490005,143.639999,144.289993,142.781418,21504500
2017-07-31,144.380005,145.669998,144.169998,145.160004,143.642334,16700900
2017-08-07,145.000000,145.089996,141.190002,141.839996,140.357040,18372200
2017-08-14,142.000000,143.339996,139.580002,139.699997,139.699997,18766400
2017-08-21,139.589996,144.190002,139.130005,143.740005,143.740005,16248500
2017-08-28,144.110001,144.559998,141.899994,144.080002,144.080002,17888100
2017-09-04,143.500000,144.639999,141.639999,142.449997,142.449997,13925200
2017-09-11,143.539993,146.380005,143.009995,144.820007,144.820007,25106600
2017-09-18,144.809998,145.889999,144.220001,145.130005,145.130005,17279300
2017-09-25,145.119995,147.419998,144.210007,145.080002,145.080002,18633900
2017-10-02,145.350006,147.539993,145.210007,146.479996,146.479996,12830000
2017-10-09,146.500000,148.949997,146.350006,147.100006,147.100006,16188300
2017-10-16,147.220001,162.479996,146.179993,162.070007,162.070007,57697700
2017-10-23,162.050003,162.509995,152.910004,153.679993,153.679993,30089500
2017-10-27,154.539993,154.630005,152.910995,153.679993,153.679993,4895186
